,TRACTCE_a,TRACTCE_b,distance
83038,028300,029403,6001.063600560529
83039,028300,032203,24153.92507689299
83051,028300,031502,52586.53097797316
83053,028300,031704,13164.473555643044
83056,028300,030308,14975.015358135928
83062,028300,031400,32739.241004362873
83066,028300,028700,4504.771418957669
83067,028300,029406,8148.279650745133
83068,028300,031703,11229.43410177936
83069,028300,032211,25103.80054611087
83070,028300,032800,65206.92389976169
83071,028300,029700,8135.869277538502
83072,028300,030201,13361.756425771962
83073,028300,030311,15632.308342686496
83074,028300,030313,14906.430767601802
83075,028300,030403,18551.725390736403
83076,028300,030600,14536.464054120182
83077,028300,031302,33498.32170945262
83078,028300,031906,13073.691711333862
83079,028300,031908,9755.527815573645
83080,028300,032006,16831.439510883214
83081,028300,030003,8610.659646115126
83082,028300,032102,23789.127601328928
83083,028300,032214,26769.386071636578
83084,028300,032309,30113.476625557607
83085,028300,032317,27519.512570603696
83086,028300,032324,30470.740295217496
83087,028300,032329,33406.27812355156
83094,028300,028802,1528.2879336548738
83095,028300,028902,4247.511272669767
83096,028300,029205,4768.901051615751
83097,028300,029306,6352.525906504701
83098,028300,029407,6559.830162367588
83101,028300,032602,31719.05381694605
83106,028300,028600,5559.4604375967665
83121,028300,032010,19532.53898821006
83134,028300,031603,24342.93326119658
83135,028300,032500,45045.041382009396
83158,028300,029504,8047.133571988098
83159,028300,029602,12069.16931507207
83160,028300,029802,9485.761661359233
83161,028300,030005,10787.433255112197
83162,028300,030100,12176.084827608478
83163,028300,030304,17741.58126827215
83164,028300,028901,4839.745781830922
83165,028300,029001,6401.048856635392
83166,028300,029003,6020.509627991648
83167,028300,029101,3928.0295948866037
83168,028300,029304,7566.244013259679
83169,028300,029307,8338.111956271281
83170,028300,029405,7501.255915269631
83171,028300,029408,7142.330193491299
83172,028300,030901,16735.72819456661
83173,028300,032210,26762.814567700545
83174,028300,032215,29260.27527418782
83175,028300,032307,38632.79168740524
83176,028300,032311,39942.40627271292
83177,028300,032315,33837.506019545435
83178,028300,032320,37668.68146616757
83179,028300,030309,15246.617701425146
83180,028300,030310,16777.956389944684
83183,028300,031204,17946.024214595902
83184,028300,031206,14708.741053287007
83185,028300,030314,14251.122602265019
83186,028300,030401,15315.854088339856
83187,028300,030503,10673.504766308512
83188,028300,030700,15313.939635237062
83189,028300,030801,16227.56131762747
83192,028300,029801,7216.257748965694
83193,028300,028402,3331.311395476706
83194,028300,028801,3142.0109119129415
83264,028300,032328,30916.895744601745
83265,028300,032401,42716.6583553608
83266,028300,032402,38665.27533647768
83267,028300,032601,35475.31849066276
83268,028300,032325,30998.172876042347
83269,028300,032703,35308.36100752778
83270,028300,031904,16069.884289123433
83271,028300,031907,10808.320181635645
83272,028300,032007,16013.27641905872
83273,028300,032011,18985.427530361223
83274,028300,032103,20556.96502152284
83275,028300,031301,29545.482205194174
83276,028300,032104,18303.652396353373
83277,028300,032207,22964.695789608155
83278,028300,031604,19860.471178914235
83279,028300,031706,13714.07570981262
83280,028300,031903,13277.704386882957
83281,028300,032321,33689.36549127299
83282,028300,032323,32051.37823152193
83293,028300,028403,1451.8804574982619
83294,028300,029004,6053.799152357273
83295,028300,029901,11855.310625813829
83296,028300,030305,14954.632720551406
83297,028300,030501,11714.5415948404
83298,028300,031205,13422.561672031963
83301,028300,032704,38274.91358947312
83308,028300,032003,26659.02225698462
83309,028300,032313,29879.500790097503
83310,028300,032327,35522.18875062327
83311,028300,032319,37687.83970717354
83312,028300,030902,18500.600633680988
83313,028300,031800,11415.232161056805
83314,028300,032208,22310.951960141778
83326,028300,029102,5774.927522404034
83327,028300,029601,10413.944091846737
83341,028300,031100,16725.13259364477
83345,028300,029206,2800.0465158718166
83346,028300,031000,19108.097207718714
83347,028300,032002,17970.319645186843
83351,028300,032008,17907.486721109617
83352,028300,032316,27477.337665401214
83353,028300,032326,35168.74976558448
83354,028300,031605,21072.920439051642
83355,028300,032005,15472.069694634714
83356,028300,029902,12300.325706464144
83357,028300,030306,16332.176546491632
83358,028300,030404,18174.65739477112
83360,028300,031202,24725.64154629428
83361,028300,029203,5762.059931327102
83369,028300,031909,9565.035266926683
83370,031204,031705,8533.710056163532
83371,031204,032212,30559.89833750454
83372,031204,032322,46940.86153343676
83398,031204,031501,18317.137595841534
83408,031204,031601,3889.6338378251426
83414,031204,032213,32903.11544330625
83415,031204,032318,37423.13646014171
83416,031204,032702,44785.79931194438
83436,031204,032203,33169.72000744064
83448,031204,031502,37677.94517717722
83450,031204,031704,5334.671181851861
83459,031204,031400,14821.649054135736
83465,031204,031703,7789.36510137623
83466,031204,032211,31632.362439687702
83467,031204,032800,62487.11841130336
83474,031204,031302,15591.18917850265
83475,031204,031906,15696.300863518545
83476,031204,031908,15966.528467119946
83477,031204,032006,6059.670118586505
83479,031204,032102,23885.105227736884
83480,031204,032214,34091.30818814977
83481,031204,032309,42427.71724390021
83482,031204,032317,36405.46418223613
83483,031204,032324,42407.091693596645
83484,031204,032329,42772.10292478849
83498,031204,032602,31611.86529026986
83518,031204,032010,11141.537607307237
83531,031204,031603,10143.063964680217
83532,031204,032500,49686.39782500089
83570,031204,032210,30142.287795812343
83571,031204,032215,35581.49141262486
83572,031204,032307,50359.098355039554
83573,031204,032311,50467.02288769371
83574,031204,032315,41190.403342734775
83575,031204,032320,50140.09151301912
83581,031204,031206,4716.3923384073205
83661,031204,032328,40439.97493033093
83662,031204,032401,50939.335057122655
83663,031204,032402,46286.00140737433
83664,031204,032601,37280.52712051535
83665,031204,032325,42525.28113187729
83666,031204,032703,32938.80132797104
83667,031204,031904,18431.495034814237
83668,031204,031907,16589.807407844015
83669,031204,032007,10816.619963698897
83670,031204,032011,9782.815325631813
83671,031204,032103,26689.05846245734
83672,031204,031301,11758.314377163579
83673,031204,032104,22958.309034638445
83674,031204,032207,31115.494226736948
83675,031204,031604,8429.317347211194
83676,031204,031706,6682.258822785886
83677,031204,031903,19815.335527448788
83678,031204,032321,46009.104226200034
83679,031204,032323,43866.37434186928
83695,031204,031205,4904.130657898639
83698,031204,032704,33844.311580739544
83705,031204,032003,20544.17082332661
83706,031204,032313,40761.310405851356
83707,031204,032327,45562.71313272479
83708,031204,032319,50681.503423619106
83710,031204,031800,11493.126345505945
83711,031204,032208,29237.094851222682
83744,031204,032002,15845.490209156631
83748,031204,032008,8824.968225655484
83749,031204,032316,37460.66770981413
83750,031204,032326,46100.26570931478
83751,031204,031605,6323.33031259476
83752,031204,032005,7938.366958312149
83766,031204,031909,14946.830098014618
83767,031206,031705,9354.215415413983
83768,031206,032212,31361.308648559047
83769,031206,032322,46467.83677671064
83795,031206,031501,22871.171660550186
83805,031206,031601,7526.135248794396
83811,031206,032213,33758.926809884666
83812,031206,032318,37684.08631760816
83813,031206,032702,48881.46163619247
83833,031206,032203,33184.06905416503
83845,031206,031502,42394.331928415675
83847,031206,031704,5288.9786803194775
83856,031206,031400,18838.47927685023
83862,031206,031703,7142.926116973569
83863,031206,032211,32250.575634463174
83864,031206,032800,65709.79060610832
83871,031206,031302,19149.278711545892
83872,031206,031906,16072.982484842918
83873,031206,031908,15324.587921447443
83874,031206,032006,8891.89215884907
83876,031206,032102,25772.771161907825
83877,031206,032214,34581.8779636035
83878,031206,032309,41698.89519104603
83879,031206,032317,36542.840675867104
83880,031206,032324,41793.368971112395
83881,031206,032329,42906.74751367512
83895,031206,032602,33859.43856513743
83915,031206,032010,14192.651522850423
83928,031206,031603,14629.836599238655
83929,031206,032500,51157.66656800964
83967,031206,032210,31502.134899056327
83968,031206,032215,36372.433331456254
83969,031206,032307,49907.34999907976
83970,031206,032311,50376.4304848455
83971,031206,032315,41839.27196971311
83972,031206,032320,49453.02295495338
84058,031206,032328,40489.741324820156
84059,031206,032401,51501.33314329617
84060,031206,032402,46948.739388166745
84061,031206,032601,39225.318219613124
84062,031206,032325,42036.219850521025
84063,031206,032703,35733.686136546145
84064,031206,031904,19287.2229482728
84065,031206,031907,16203.039595325987
84066,031206,032007,12724.369172833032
84067,031206,032011,12890.570922164725
84068,031206,032103,27200.176770945513
84069,031206,031301,15073.82064105758
84070,031206,032104,23621.99550467712
84071,031206,032207,31292.448944957305
84072,031206,031604,12067.198694901173
84073,031206,031706,7677.671762198803
84074,031206,031903,19694.941840121806
84075,031206,032321,45325.52739492327
84076,031206,032323,43310.36106621503
84095,031206,032704,37097.051004705514
84102,031206,032003,23757.3663419289
84103,031206,032313,40432.74648712204
84104,031206,032327,45550.76632535633
84105,031206,032319,49830.41602251123
84107,031206,031800,11574.494828666087
84108,031206,032208,29661.462454057586
84141,031206,032002,17649.283643002746
84145,031206,032008,11710.892256688816
84146,031206,032316,37321.827395560445
84147,031206,032326,45837.99657691974
84148,031206,031605,10720.75470312231
84149,031206,032005,9922.225439568674
84163,031206,031909,14305.61672861374
84164,030314,031705,17916.30676059007
84165,030314,032212,37413.37879697427
84166,030314,032322,49483.122972339974
84191,030314,030802,8678.254320773209
84192,030314,031501,33439.80579272966
84201,030314,030504,8468.517806848587
84202,030314,031601,17985.172013222113
84208,030314,032213,39788.63954928104
84209,030314,032318,42483.51617997596
84210,030314,032702,59151.73632714104
84230,030314,032203,37739.13240061998
84242,030314,031502,52733.17370301754
84244,030314,031704,14499.854381958088
84253,030314,031400,27704.38166971535
84259,030314,031703,14975.634858944162
84260,030314,032211,37945.47726164387
84261,030314,032800,74874.503782154
84266,030314,030403,4759.684825614585
84267,030314,030600,8755.900125170763
84268,030314,031302,27232.23151585033
84269,030314,031906,22819.305351199913
84270,030314,031908,20632.209239469208
84271,030314,032006,18952.13677064381
84273,030314,032102,33747.81398778575
84274,030314,032214,39938.77754629655
84275,030314,032309,44349.46406093074
84276,030314,032317,41160.65036469846
84277,030314,032324,44684.17005994577
84278,030314,032329,47266.07749735467
84292,030314,032602,42036.18753495805
84312,030314,032010,24006.69717324748
84325,030314,031603,25196.239497807896
84326,030314,032500,57735.34726938542
84363,030314,030901,6151.922304431646
84364,030314,032210,38449.586250654174
84365,030314,032215,42180.777942775254
84366,030314,032307,52861.54829456399
84367,030314,032311,54062.18101310261
84368,030314,032315,47198.27940919073
84369,030314,032320,51919.71630995208
84374,030314,031204,15197.496545201648
84375,030314,031206,10568.664871342606
84377,030314,030401,3460.283631212726
84378,030314,030503,8979.734800533384
84379,030314,030700,7821.281399885832
84380,030314,030801,7141.629789172131
84455,030314,032328,44773.38638903337
84456,030314,032401,56435.43166064582
84457,030314,032402,52183.27008113864
84458,030314,032601,46822.04705675395
84459,030314,032325,45177.964918133905
84460,030314,032703,44606.40605732826
84461,030314,031904,26305.761481553407
84462,030314,031907,21763.548095869315
84463,030314,032007,21709.3917545996
84464,030314,032011,22815.956251270563
84465,030314,032103,33011.53673575062
84466,030314,031301,23147.465929925795
84467,030314,032104,29951.2329330028
84468,030314,032207,36256.971547332956
84469,030314,031604,22344.46631501013
84470,030314,031706,16808.726167497265
84471,030314,031903,25159.185455305073
84472,030314,032321,47934.14041637555
84473,030314,032323,46263.02350351171
84488,030314,030501,6909.718927392272
84489,030314,031205,11257.571579251615
84492,030314,032704,46520.4072603542
84499,030314,032003,33367.525049439195
84500,030314,032313,43968.816967764506
84501,030314,032327,49535.21057300181
84502,030314,032319,51928.84101334647
84503,030314,030902,7655.624534404706
84504,030314,031800,18791.318682773956
84505,030314,032208,35164.695003322384
84532,030314,031100,10341.798405497799
84537,030314,031000,11071.832073166266
84538,030314,032002,26036.443075191477
84542,030314,032008,21563.907230775545
84543,030314,032316,41372.71308884967
84544,030314,032326,49309.59927770719
84545,030314,031605,21283.325014916783
84546,030314,032005,19336.40628361409
84549,030314,030404,5530.387310447478
84551,030314,031202,20178.12715882609
84560,030314,031909,19835.09017835863
84561,030401,031705,16169.105200928083
84562,030401,032212,36885.91713444201
84563,030401,032322,50078.41871265175
84588,030401,030802,5333.941780035981
84589,030401,031501,30512.182066399117
84598,030401,030504,6124.496252585137
84599,030401,031601,15313.18363380727
